st,n,h,td,val
AMMONIA,GERMANY,16,3,2.944470711851352e-08
AMMONIA,GERMANY,16,4,8.412774574858588e-09
AMMONIA,GERMANY,16,5,8.179087049779022e-09
AMMONIA,GERMANY,16,6,1.962980769009856e-08
AMMONIA,GERMANY,16,7,7.748610047201798e-09
AMMONIA,GERMANY,16,8,5.165740086011859e-09
AMMONIA,GERMANY,16,9,1.280205162962795e-08
AMMONIA,GERMANY,16,10,1.132488958997065e-08
AMMONIA,GERMANY,16,11,8.660209553378393e-09
AMMONIA,GERMANY,16,12,6.264832116079946e-09
AMMONIA,GERMANY,17,1,1.090544771762858e-08
AMMONIA,GERMANY,17,2,1.732041787928111e-08
AMMONIA,GERMANY,17,3,2.944470711859515e-08
AMMONIA,GERMANY,17,4,8.41277457590237e-09
AMMONIA,GERMANY,17,5,8.179087050856713e-09
AMMONIA,GERMANY,17,6,1.962980769252563e-08
AMMONIA,GERMANY,17,7,7.748610047108121e-09
AMMONIA,GERMANY,17,8,5.165740086218377e-09
AMMONIA,GERMANY,17,9,1.280205163009271e-08
AMMONIA,GERMANY,17,10,1.132488958964081e-08
AMMONIA,GERMANY,17,11,8.66020955231759e-09
AMMONIA,GERMANY,17,12,6.264832115412669e-09
AMMONIA,GERMANY,18,1,1.090544771702087e-08
AMMONIA,GERMANY,18,2,1.732041787744326e-08
AMMONIA,GERMANY,18,3,2.944470711867954e-08
AMMONIA,GERMANY,18,4,8.412774576993111e-09
AMMONIA,GERMANY,18,5,8.179087051996131e-09
AMMONIA,GERMANY,18,6,1.962980770379889e-08
AMMONIA,GERMANY,18,7,7.748610047287904e-09
AMMONIA,GERMANY,18,8,5.16574008652438e-09
AMMONIA,GERMANY,18,9,1.28020516305546e-08
AMMONIA,GERMANY,18,10,1.132488958931698e-08
AMMONIA,GERMANY,18,11,8.660209551262373e-09
AMMONIA,GERMANY,18,12,6.264832114723502e-09
AMMONIA,GERMANY,19,1,1.090544771641812e-08
AMMONIA,GERMANY,19,2,1.732041787559879e-08
AMMONIA,GERMANY,19,3,2.94447071187743e-08
AMMONIA,GERMANY,19,4,8.412774578083798e-09
AMMONIA,GERMANY,19,5,8.179087053011327e-09
AMMONIA,GERMANY,19,6,1.962980770642507e-08
AMMONIA,GERMANY,19,7,7.748610047154761e-09
AMMONIA,GERMANY,19,8,5.165740087117727e-09
AMMONIA,GERMANY,19,9,1.280205163101269e-08
AMMONIA,GERMANY,19,10,1.132488958899542e-08
AMMONIA,GERMANY,19,11,8.660209550203873e-09
AMMONIA,GERMANY,19,12,6.264832114044684e-09
AMMONIA,GERMANY,20,1,1.090544771581803e-08
AMMONIA,GERMANY,20,2,1.732041787375062e-08
AMMONIA,GERMANY,20,3,2.944470711887383e-08
AMMONIA,GERMANY,20,4,8.41277457882887e-09
AMMONIA,GERMANY,20,5,8.179087054092988e-09
AMMONIA,GERMANY,20,6,1.962980770906315e-08
AMMONIA,GERMANY,20,7,7.748610047020003e-09
AMMONIA,GERMANY,20,8,5.165740087322431e-09
AMMONIA,GERMANY,20,9,1.280205163146813e-08
AMMONIA,GERMANY,20,10,1.132488958867779e-08
AMMONIA,GERMANY,20,11,8.660209549143255e-09
AMMONIA,GERMANY,20,12,6.264832113366237e-09
AMMONIA,GERMANY,21,1,1.090544771522174e-08
AMMONIA,GERMANY,21,2,1.732041787190488e-08
AMMONIA,GERMANY,21,3,2.944470711897611e-08
AMMONIA,GERMANY,21,4,8.412774579792105e-09
AMMONIA,GERMANY,21,5,8.179087055146803e-09
