st,n,h,td,val
AMMONIA,GERMANY,19,9,6.780861835451769e-06
AMMONIA,GERMANY,19,10,5.998479774831397e-06
AMMONIA,GERMANY,19,11,4.587139695750905e-06
AMMONIA,GERMANY,19,12,3.318332736509049e-06
AMMONIA,GERMANY,20,1,5.776306143726813e-06
AMMONIA,GERMANY,20,2,9.174228340462936e-06
AMMONIA,GERMANY,20,3,1.559595690078546e-05
AMMONIA,GERMANY,20,4,4.455955582449746e-06
AMMONIA,GERMANY,20,5,4.332184806521351e-06
AMMONIA,GERMANY,20,6,1.039726137473123e-05
AMMONIA,GERMANY,20,7,4.104225819500774e-06
AMMONIA,GERMANY,20,8,2.736135692650547e-06
AMMONIA,GERMANY,20,9,6.780860191399604e-06
AMMONIA,GERMANY,20,10,5.998479407483014e-06
AMMONIA,GERMANY,20,11,4.587139333283734e-06
AMMONIA,GERMANY,20,12,3.318332541250001e-06
AMMONIA,GERMANY,21,1,5.776305898802938e-06
AMMONIA,GERMANY,21,2,9.174227125363234e-06
AMMONIA,GERMANY,21,3,1.559595833542589e-05
AMMONIA,GERMANY,21,4,4.455955309992018e-06
AMMONIA,GERMANY,21,5,4.332184605333393e-06
AMMONIA,GERMANY,21,6,1.039725982354394e-05
AMMONIA,GERMANY,21,7,4.1042256011195e-06
AMMONIA,GERMANY,21,8,2.736135510356109e-06
AMMONIA,GERMANY,21,9,6.7808594522616e-06
AMMONIA,GERMANY,21,10,5.99847913164325e-06
AMMONIA,GERMANY,21,11,4.587138993233366e-06
AMMONIA,GERMANY,21,12,3.318332368881021e-06
AMMONIA,GERMANY,22,1,5.776305616407279e-06
AMMONIA,GERMANY,22,2,9.174226021989896e-06
AMMONIA,GERMANY,22,3,1.55959604365303e-05
AMMONIA,GERMANY,22,4,4.455955085204042e-06
AMMONIA,GERMANY,22,5,4.332184435883266e-06
AMMONIA,GERMANY,22,6,1.03972584473213e-05
AMMONIA,GERMANY,22,7,4.104225471330309e-06
AMMONIA,GERMANY,22,8,2.736135386104477e-06
AMMONIA,GERMANY,22,9,6.780858853668109e-06
AMMONIA,GERMANY,22,10,5.99847893264783e-06
AMMONIA,GERMANY,22,11,4.587138584294459e-06
AMMONIA,GERMANY,22,12,3.318332203760473e-06
AMMONIA,GERMANY,23,1,5.776305172272079e-06
AMMONIA,GERMANY,23,2,9.174225034489966e-06
AMMONIA,GERMANY,23,3,1.559596332222342e-05
AMMONIA,GERMANY,23,4,4.4559548461014e-06
AMMONIA,GERMANY,23,5,4.332184278472235e-06
AMMONIA,GERMANY,23,6,1.039725708743708e-05
AMMONIA,GERMANY,23,7,4.104225388357759e-06
AMMONIA,GERMANY,23,8,2.736135385148918e-06
AMMONIA,GERMANY,23,9,6.78085843214051e-06
AMMONIA,GERMANY,23,10,5.998478836912052e-06
AMMONIA,GERMANY,23,11,4.587138274527845e-06
AMMONIA,GERMANY,23,12,3.318332052815633e-06
AMMONIA,GERMANY,24,1,5.77630492864203e-06
AMMONIA,GERMANY,24,2,9.174224137394014e-06
AMMONIA,GERMANY,24,3,1.559596795055614e-05
AMMONIA,GERMANY,24,4,4.455954697695984e-06
AMMONIA,GERMANY,24,5,4.332184160828779e-06
AMMONIA,GERMANY,24,6,1.039725602658437e-05
AMMONIA,GERMANY,24,7,4.10422532332148e-06
AMMONIA,GERMANY,24,8,2.736135339544435e-06
AMMONIA,GERMANY,24,9,6.780858046830707e-06
AMMONIA,GERMANY,24,10,5.998478630499013e-06
AMMONIA,GERMANY,24,11,4.587138011730403e-06
AMMONIA,GERMANY,24,12,3.318331692756819e-06
COAL,GERMANY,1,1,5.666691074670497e-06
COAL,GERMANY,1,2,14.37131261940888
COAL,GERMANY,1,3,14.37122458384808
COAL,GERMANY,1,4,14.37137788431165
COAL,GERMANY,1,5,0.003541654267740619
COAL,GERMANY,1,6,14.37117746908599
COAL,GERMANY,1,7,14.37138275326211
COAL,GERMANY,1,8,14.37135954016928
COAL,GERMANY,1,9,14.37134568073883
COAL,GERMANY,1,10,5.884683390407623e-06
COAL,GERMANY,1,11,14.37137605781157
COAL,GERMANY,1,12,4.537585747615648e-06
COAL,GERMANY,2,1,5.667001170631176e-06
COAL,GERMANY,2,2,14.37131339154164
COAL,GERMANY,2,3,14.37122584090022
COAL,GERMANY,2,4,14.37137826516111
COAL,GERMANY,2,5,0.006040005995461472
COAL,GERMANY,2,6,14.37118023344897
COAL,GERMANY,2,7,14.37138310420348
COAL,GERMANY,2,8,14.37136052353556
COAL,GERMANY,2,9,14.37134625714657
COAL,GERMANY,2,10,5.885004375772225e-06
COAL,GERMANY,2,11,14.37137644984584
COAL,GERMANY,2,12,4.538639852291975e-06
COAL,GERMANY,3,1,5.667308471900413e-06
COAL,GERMANY,3,2,14.37131415155017
COAL,GERMANY,3,3,14.37122707496119
COAL,GERMANY,3,4,14.37137864074679
COAL,GERMANY,3,5,3.669171813066816
COAL,GERMANY,3,6,14.37118291899275
COAL,GERMANY,3,7,14.37138345035198
COAL,GERMANY,3,8,14.37136147801722
COAL,GERMANY,3,9,14.37134682502933
COAL,GERMANY,3,10,5.885322358114747e-06
COAL,GERMANY,3,11,14.3713768364394
COAL,GERMANY,3,12,4.539698579554408e-06
COAL,GERMANY,4,1,5.667613511560671e-06
COAL,GERMANY,4,2,14.37131490006757
COAL,GERMANY,4,3,14.37122828775328
COAL,GERMANY,4,4,14.37137901126099
COAL,GERMANY,4,5,9.38552334668892
COAL,GERMANY,4,6,14.37118551951108
COAL,GERMANY,4,7,14.37138379052143
COAL,GERMANY,4,8,14.37136240236266
COAL,GERMANY,4,9,14.37134738476053
COAL,GERMANY,4,10,5.885637968781815e-06
COAL,GERMANY,4,11,14.37137721778828
COAL,GERMANY,4,12,4.540763759840629e-06
COAL,GERMANY,5,1,5.667916763262946e-06
COAL,GERMANY,5,2,14.37131563766361
COAL,GERMANY,5,3,14.37122948078709
COAL,GERMANY,5,4,14.3713793768782
COAL,GERMANY,5,5,13.48275588106295
COAL,GERMANY,5,6,14.37118802098188
COAL,GERMANY,5,7,14.37138412513035
COAL,GERMANY,5,8,14.37136329328264
COAL,GERMANY,5,9,14.3713479366804
COAL,GERMANY,5,10,5.885951702511951e-06
COAL,GERMANY,5,11,14.371377594073
COAL,GERMANY,5,12,4.541838255995753e-06
COAL,GERMANY,6,1,5.66821858410155e-06
COAL,GERMANY,6,2,14.37131636486131
COAL,GERMANY,6,3,14.37123065541569
COAL,GERMANY,6,4,14.37137973776259
COAL,GERMANY,6,5,13.83605111599494
COAL,GERMANY,6,6,14.37119038910134
COAL,GERMANY,6,7,14.37138445550341
COAL,GERMANY,6,8,14.37136414157269
COAL,GERMANY,6,9,14.37134848110606
COAL,GERMANY,6,10,5.886263775047546e-06
COAL,GERMANY,6,11,14.37137796546192
COAL,GERMANY,6,12,4.542925029897158e-06
COAL,GERMANY,7,1,5.668519241638697e-06
COAL,GERMANY,7,2,14.37131708214707
COAL,GERMANY,7,3,14.37123181287303
COAL,GERMANY,7,4,14.37138009406851
COAL,GERMANY,7,5,9.935491536368488
COAL,GERMANY,7,6,14.37119251746134
COAL,GERMANY,7,7,14.371384781768
COAL,GERMANY,7,8,14.37136490788325
COAL,GERMANY,7,9,14.37134901833263
COAL,GERMANY,7,10,5.886574603599607e-06
COAL,GERMANY,7,11,14.37137833211346
COAL,GERMANY,7,12,4.544027533715066e-06
COAL,GERMANY,8,1,5.668818979492025e-06
COAL,GERMANY,8,2,14.37131778997715
COAL,GERMANY,8,3,14.37123295430108
COAL,GERMANY,8,4,14.37138044594228
COAL,GERMANY,8,5,12.93141670846966
COAL,GERMANY,8,6,14.37119380456783
COAL,GERMANY,8,7,14.37138510404419
COAL,GERMANY,8,8,14.36763258069344
COAL,GERMANY,8,9,14.37134954863482
COAL,GERMANY,8,10,5.886884301716391e-06
COAL,GERMANY,8,11,14.37137869417798
COAL,GERMANY,8,12,4.545150558753573e-06
COAL,GERMANY,9,1,5.669118016428908e-06
COAL,GERMANY,9,2,14.37131848878318
COAL,GERMANY,9,3,14.37123408076993
COAL,GERMANY,9,4,14.37138079353702
COAL,GERMANY,9,5,3.851863426504349
COAL,GERMANY,9,6,8.287732698632116
COAL,GERMANY,9,7,14.37138542244299
COAL,GERMANY,9,8,12.99065838343165
COAL,GERMANY,9,9,14.37135007227041
COAL,GERMANY,9,10,5.887193150066983e-06
COAL,GERMANY,9,11,14.37137905179901
COAL,GERMANY,9,12,4.546301018198614e-06
COAL,GERMANY,10,1,5.6694165478466e-06
COAL,GERMANY,10,2,14.37131917897524
COAL,GERMANY,10,3,14.37123519326964
COAL,GERMANY,10,4,14.37138113588205
COAL,GERMANY,10,5,3.516959662668751e-05
COAL,GERMANY,10,6,0.02050605731973641
COAL,GERMANY,10,7,14.37138573709164
COAL,GERMANY,10,8,8.990487133165384
COAL,GERMANY,10,9,14.37135058948625
COAL,GERMANY,10,10,5.88750154432009e-06
COAL,GERMANY,10,11,14.37137940493082
COAL,GERMANY,10,12,4.547489919975267e-06
COAL,GERMANY,11,1,5.669714798500362e-06
COAL,GERMANY,11,2,14.37131986094458
COAL,GERMANY,11,3,14.37123629275382
COAL,GERMANY,11,4,14.371381472889
COAL,GERMANY,11,5,2.350790335185974e-05
COAL,GERMANY,11,6,0.201976504658923
COAL,GERMANY,11,7,14.37138604806285
COAL,GERMANY,11,8,4.375303447490261
COAL,GERMANY,11,9,14.37135110052734
COAL,GERMANY,11,10,5.887810820671497e-06
COAL,GERMANY,11,11,14.37137975148184
COAL,GERMANY,11,12,4.54873464859162e-06
COAL,GERMANY,12,1,5.670012696371721e-06
COAL,GERMANY,12,2,14.37132053506727
COAL,GERMANY,12,3,14.37123738014188
COAL,GERMANY,12,4,14.37138180602346
COAL,GERMANY,12,5,9.869210173492965e-06
COAL,GERMANY,12,6,7.124430232649594
COAL,GERMANY,12,7,14.37138635548194
COAL,GERMANY,12,8,5.705931201289667e-05
COAL,GERMANY,12,9,14.37135160561291
COAL,GERMANY,12,10,5.888118212695656e-06
COAL,GERMANY,12,11,14.37138009407272
COAL,GERMANY,12,12,4.55005630303391e-06
COAL,GERMANY,13,1,5.670310564231756e-06
COAL,GERMANY,13,2,14.37132120170385
COAL,GERMANY,13,3,14.37123845631324
COAL,GERMANY,13,4,14.37138213537771
