k,ct,n,h,td,b
1,ELECTRICITY,GERMANY,15,2,0.15716466316573896
1,ELECTRICITY,GERMANY,15,3,0.16068809283489952
1,ELECTRICITY,GERMANY,15,4,0.1606430734901692
1,ELECTRICITY,GERMANY,15,5,0.16017188890993606
1,ELECTRICITY,GERMANY,15,6,0.1616296972802083
1,ELECTRICITY,GERMANY,15,7,0.16179858832495148
1,ELECTRICITY,GERMANY,15,8,0.16399247271756162
1,ELECTRICITY,GERMANY,15,9,0.1571300772218448
1,ELECTRICITY,GERMANY,15,10,0.15986497103012834
1,ELECTRICITY,GERMANY,15,11,0.17189135025239582
1,ELECTRICITY,GERMANY,15,12,0.15561106259988886
1,ELECTRICITY,GERMANY,16,1,0.15222115674469794
1,ELECTRICITY,GERMANY,16,2,0.15764744900132563
1,ELECTRICITY,GERMANY,16,3,0.16056441843191147
1,ELECTRICITY,GERMANY,16,4,0.16105340743594715
1,ELECTRICITY,GERMANY,16,5,0.16086787575959918
1,ELECTRICITY,GERMANY,16,6,0.1623728478330818
1,ELECTRICITY,GERMANY,16,7,0.1622137417409531
1,ELECTRICITY,GERMANY,16,8,0.16437141351918078
1,ELECTRICITY,GERMANY,16,9,0.15753234357346743
1,ELECTRICITY,GERMANY,16,10,0.15939296232710007
1,ELECTRICITY,GERMANY,16,11,0.17127473971773555
1,ELECTRICITY,GERMANY,16,12,0.15561771751288014
1,ELECTRICITY,GERMANY,17,1,0.15013325015478993
1,ELECTRICITY,GERMANY,17,2,0.1545074939154598
1,ELECTRICITY,GERMANY,17,3,0.15785761806846002
1,ELECTRICITY,GERMANY,17,4,0.16113020977481798
1,ELECTRICITY,GERMANY,17,5,0.16224642837330622
1,ELECTRICITY,GERMANY,17,6,0.16258729158668594
1,ELECTRICITY,GERMANY,17,7,0.16314733655151056
1,ELECTRICITY,GERMANY,17,8,0.16410839097371646
1,ELECTRICITY,GERMANY,17,9,0.15844544837263635
1,ELECTRICITY,GERMANY,17,10,0.15923548551154484
1,ELECTRICITY,GERMANY,17,11,0.16642681700696876
1,ELECTRICITY,GERMANY,17,12,0.15358546468064185
1,ELECTRICITY,GERMANY,18,1,0.15093635793013052
1,ELECTRICITY,GERMANY,18,2,0.15382706826724962
1,ELECTRICITY,GERMANY,18,3,0.1539785352052287
