k,ct,n,h,td,b
1,ELECTRICITY,GERMANY,18,7,0.15742437846448495
1,ELECTRICITY,GERMANY,18,8,0.15837083328880192
1,ELECTRICITY,GERMANY,18,9,0.15332371483394958
1,ELECTRICITY,GERMANY,18,10,0.1515399366531578
1,ELECTRICITY,GERMANY,18,11,0.16021673444410925
1,ELECTRICITY,GERMANY,18,12,0.14703587134042578
1,ELECTRICITY,GERMANY,19,1,0.14663747797486978
1,ELECTRICITY,GERMANY,19,2,0.14867456460595657
1,ELECTRICITY,GERMANY,19,3,0.14866093936959435
1,ELECTRICITY,GERMANY,19,4,0.1546219470312361
1,ELECTRICITY,GERMANY,19,5,0.15812919727740418
1,ELECTRICITY,GERMANY,19,6,0.15820754818055768
1,ELECTRICITY,GERMANY,19,7,0.15959914830805058
1,ELECTRICITY,GERMANY,19,8,0.16094897553159201
1,ELECTRICITY,GERMANY,19,9,0.15438084930964113
1,ELECTRICITY,GERMANY,19,10,0.15448534208073259
1,ELECTRICITY,GERMANY,19,11,0.16248965370266807
1,ELECTRICITY,GERMANY,19,12,0.14922579684670803
1,ELECTRICITY,GERMANY,20,1,0.1502648898190126
1,ELECTRICITY,GERMANY,20,2,0.15174523501689618
1,ELECTRICITY,GERMANY,20,3,0.15215215307818422
1,ELECTRICITY,GERMANY,20,4,0.15750503626731646
1,ELECTRICITY,GERMANY,20,5,0.15883952246239
1,ELECTRICITY,GERMANY,20,6,0.16018254981137858
1,ELECTRICITY,GERMANY,20,7,0.16102943275814438
1,ELECTRICITY,GERMANY,20,8,0.16281321151082806
1,ELECTRICITY,GERMANY,20,9,0.1570455354470792
1,ELECTRICITY,GERMANY,20,10,0.15891496489311588
1,ELECTRICITY,GERMANY,20,11,0.16747803214778234
1,ELECTRICITY,GERMANY,20,12,0.15239604924340086
1,ELECTRICITY,GERMANY,21,1,0.1538138651403096
1,ELECTRICITY,GERMANY,21,2,0.15500596737771946
1,ELECTRICITY,GERMANY,21,3,0.15566884010535084
1,ELECTRICITY,GERMANY,21,4,0.16113954973024966
1,ELECTRICITY,GERMANY,21,5,0.16231921970514382
1,ELECTRICITY,GERMANY,21,6,0.16342377277020875
1,ELECTRICITY,GERMANY,21,7,0.1659420585033939
1,ELECTRICITY,GERMANY,21,8,0.1673385833283421
1,ELECTRICITY,GERMANY,21,9,0.16220009952148362
1,ELECTRICITY,GERMANY,21,10,0.1620385093272967
1,ELECTRICITY,GERMANY,21,11,0.17003339202067422
1,ELECTRICITY,GERMANY,21,12,0.15659829082702262
1,ELECTRICITY,GERMANY,22,1,0.1563601454763474
1,ELECTRICITY,GERMANY,22,2,0.1564632932305354
1,ELECTRICITY,GERMANY,22,3,0.15803030239873414
1,ELECTRICITY,GERMANY,22,4,0.16602091093373364
1,ELECTRICITY,GERMANY,22,5,0.1670038692446909
1,ELECTRICITY,GERMANY,22,6,0.1681639886834796
1,ELECTRICITY,GERMANY,22,7,0.17190008579281774
1,ELECTRICITY,GERMANY,22,8,0.1726446394249691
1,ELECTRICITY,GERMANY,22,9,0.16738437219763116
1,ELECTRICITY,GERMANY,22,10,0.16685754602989472
1,ELECTRICITY,GERMANY,22,11,0.1707329436594162
1,ELECTRICITY,GERMANY,22,12,0.15965202190021086
1,ELECTRICITY,GERMANY,23,1,0.16060593968612066
1,ELECTRICITY,GERMANY,23,2,0.15992493998763624
1,ELECTRICITY,GERMANY,23,3,0.16283437056249359
1,ELECTRICITY,GERMANY,23,4,0.16977122701265746
1,ELECTRICITY,GERMANY,23,5,0.17000125318159212
1,ELECTRICITY,GERMANY,23,6,0.17233414397771485
1,ELECTRICITY,GERMANY,23,7,0.17544977240600468
1,ELECTRICITY,GERMANY,23,8,0.17588629870816852
1,ELECTRICITY,GERMANY,23,9,0.1711290373472333
1,ELECTRICITY,GERMANY,23,10,0.17001254812143637
1,ELECTRICITY,GERMANY,23,11,0.174036653489317
1,ELECTRICITY,GERMANY,23,12,0.16372494565839513
1,ELECTRICITY,GERMANY,24,1,0.16381765589299777
1,ELECTRICITY,GERMANY,24,2,0.1629060603489944
1,ELECTRICITY,GERMANY,24,3,0.16756329665714328
1,ELECTRICITY,GERMANY,24,4,0.1724034826779777
1,ELECTRICITY,GERMANY,24,5,0.1731746941697663
1,ELECTRICITY,GERMANY,24,6,0.17450906813696215
1,ELECTRICITY,GERMANY,24,7,0.17789439857778053
1,ELECTRICITY,GERMANY,24,8,0.17881272836190285
1,ELECTRICITY,GERMANY,24,9,0.1735056252460709
1,ELECTRICITY,GERMANY,24,10,0.17319202798249236
1,ELECTRICITY,GERMANY,24,11,0.17619504143888054
1,ELECTRICITY,GERMANY,24,12,0.16813301937110678
1,HEAT_HIGH_T,GERMANY,1,1,0.4689383101725234
1,HEAT_HIGH_T,GERMANY,1,2,0.4689383101725234
1,HEAT_HIGH_T,GERMANY,1,3,0.4689383101725234
1,HEAT_HIGH_T,GERMANY,1,4,0.4689383101725234
1,HEAT_HIGH_T,GERMANY,1,5,0.4689383101725234
1,HEAT_HIGH_T,GERMANY,1,6,0.4689383101725234
1,HEAT_HIGH_T,GERMANY,1,7,0.4689383101725234
1,HEAT_HIGH_T,GERMANY,1,8,0.4689383101725234
1,HEAT_HIGH_T,GERMANY,1,9,0.4689383101725234
1,HEAT_HIGH_T,GERMANY,1,10,0.4689383101725234
1,HEAT_HIGH_T,GERMANY,1,11,0.4689383101725234
1,HEAT_HIGH_T,GERMANY,1,12,0.4689383101725234
1,HEAT_HIGH_T,GERMANY,2,1,0.4689383101725234
1,HEAT_HIGH_T,GERMANY,2,2,0.4689383101725234
1,HEAT_HIGH_T,GERMANY,2,3,0.4689383101725234
1,HEAT_HIGH_T,GERMANY,2,4,0.4689383101725234
1,HEAT_HIGH_T,GERMANY,2,5,0.4689383101725234
1,HEAT_HIGH_T,GERMANY,2,6,0.4689383101725234
1,HEAT_HIGH_T,GERMANY,2,7,0.4689383101725234
1,HEAT_HIGH_T,GERMANY,2,8,0.4689383101725234
1,HEAT_HIGH_T,GERMANY,2,9,0.4689383101725234
1,HEAT_HIGH_T,GERMANY,2,10,0.4689383101725234
1,HEAT_HIGH_T,GERMANY,2,11,0.4689383101725234
