st,n,h,td,val
COAL,GERMANY,13,12,6.83119831571745e-09
COAL,GERMANY,14,1,1.186086408487501e-08
COAL,GERMANY,14,2,29.35477041394317
COAL,GERMANY,14,3,29.35477035101385
COAL,GERMANY,14,4,29.35477046027398
COAL,GERMANY,14,5,1.423989915078902e-07
COAL,GERMANY,14,6,26.11516976571926
COAL,GERMANY,14,7,29.35477046373603
COAL,GERMANY,14,8,5.888213818695188e-09
COAL,GERMANY,14,9,29.35477043743429
COAL,GERMANY,14,10,1.231697542688805e-08
COAL,GERMANY,14,11,29.3547704589854
COAL,GERMANY,14,12,3.240252481389272e-07
COAL,GERMANY,15,1,1.186058822766566e-08
COAL,GERMANY,15,2,29.35477041392295
COAL,GERMANY,15,3,29.35477035099239
COAL,GERMANY,15,4,29.35477046026957
COAL,GERMANY,15,5,2.139745467053436e-07
COAL,GERMANY,15,6,24.0993702681641
COAL,GERMANY,15,7,29.35477046373
COAL,GERMANY,15,8,6.097592470589369
COAL,GERMANY,15,9,29.35477043742221
COAL,GERMANY,15,10,1.231668880608023e-08
COAL,GERMANY,15,11,29.35477045897954
COAL,GERMANY,15,12,28.4157111918174
COAL,GERMANY,16,1,1.186028711692733e-08
COAL,GERMANY,16,2,29.35477041390758
COAL,GERMANY,16,3,29.35477035096704
COAL,GERMANY,16,4,29.35477046026336
COAL,GERMANY,16,5,2.774911678010597
COAL,GERMANY,16,6,29.35477033810368
COAL,GERMANY,16,7,29.35477046372401
COAL,GERMANY,16,8,21.54001547550714
COAL,GERMANY,16,9,29.3547704374095
COAL,GERMANY,16,10,1.231637479150092e-08
COAL,GERMANY,16,11,29.35477045897485
COAL,GERMANY,16,12,29.3547704703683
COAL,GERMANY,17,1,1.185994907370602e-08
COAL,GERMANY,17,2,29.35477041389078
COAL,GERMANY,17,3,29.35477035093417
COAL,GERMANY,17,4,29.35477046025504
COAL,GERMANY,17,5,28.34074882485976
COAL,GERMANY,17,6,29.35477036310619
COAL,GERMANY,17,7,29.35477046371651
COAL,GERMANY,17,8,29.35477043852893
COAL,GERMANY,17,9,29.35477043739366
COAL,GERMANY,17,10,1.231602074500306e-08
COAL,GERMANY,17,11,29.35477045896842
COAL,GERMANY,17,12,29.35477047068327
COAL,GERMANY,18,1,1.185956016191159e-08
COAL,GERMANY,18,2,29.35477041387039
COAL,GERMANY,18,3,29.35477035089794
COAL,GERMANY,18,4,29.35477046024853
COAL,GERMANY,18,5,29.35477045229373
COAL,GERMANY,18,6,29.35477040013695
COAL,GERMANY,18,7,29.35477046371369
COAL,GERMANY,18,8,29.35477047622304
COAL,GERMANY,18,9,29.35477043738148
COAL,GERMANY,18,10,1.231561158133228e-08
COAL,GERMANY,18,11,29.35477045896243
COAL,GERMANY,18,12,29.35477047078923
COAL,GERMANY,19,1,1.185910217290732e-08
COAL,GERMANY,19,2,29.35477041384569
COAL,GERMANY,19,3,29.35477035085081
COAL,GERMANY,19,4,29.35477046024839
COAL,GERMANY,19,5,24.78755595038454
COAL,GERMANY,19,6,29.35477040050247
COAL,GERMANY,19,7,29.35477046370407
COAL,GERMANY,19,8,29.35477047630815
COAL,GERMANY,19,9,29.35477043736547
COAL,GERMANY,19,10,1.231512788555769e-08
COAL,GERMANY,19,11,29.3547704589507
COAL,GERMANY,19,12,29.35477047083201
COAL,GERMANY,20,1,1.185854953292021e-08
COAL,GERMANY,20,2,29.35477041381122
COAL,GERMANY,20,3,29.35477035078936
