st,n,h,td,val
COAL,GERMANY,17,12,10.39666572395679
COAL,GERMANY,18,1,5.578954959679575e-10
COAL,GERMANY,18,2,15.00359717893202
COAL,GERMANY,18,3,15.00359717791121
COAL,GERMANY,18,4,15.00359718632026
COAL,GERMANY,18,5,8.236597659565897
COAL,GERMANY,18,6,15.00359711558615
COAL,GERMANY,18,7,15.00359718621692
COAL,GERMANY,18,8,15.00359710368335
COAL,GERMANY,18,9,15.0035971858101
COAL,GERMANY,18,10,5.794772344004988e-10
COAL,GERMANY,18,11,15.00359718612322
COAL,GERMANY,18,12,3.456633267660801
COAL,GERMANY,19,1,5.577547809979042e-10
COAL,GERMANY,19,2,15.00359717808997
COAL,GERMANY,19,3,15.00359717698193
COAL,GERMANY,19,4,15.0035971862873
COAL,GERMANY,19,5,3.416990118820357e-09
COAL,GERMANY,19,6,15.0035971287928
COAL,GERMANY,19,7,15.00359718618616
COAL,GERMANY,19,8,15.00359712547033
COAL,GERMANY,19,9,15.00359718575507
COAL,GERMANY,19,10,5.793256997122597e-10
COAL,GERMANY,19,11,15.00359718608666
COAL,GERMANY,19,12,15.00359709553862
COAL,GERMANY,20,1,5.575984460837245e-10
COAL,GERMANY,20,2,15.00359717697385
COAL,GERMANY,20,3,15.00359717575478
COAL,GERMANY,20,4,15.00359718625374
COAL,GERMANY,20,5,6.2728291607066e-10
COAL,GERMANY,20,6,15.00359713521625
COAL,GERMANY,20,7,15.00359718615495
COAL,GERMANY,20,8,15.00359713445528
COAL,GERMANY,20,9,15.0035971856988
COAL,GERMANY,20,10,5.791573131228734e-10
COAL,GERMANY,20,11,15.00359718604954
COAL,GERMANY,20,12,15.00359711709084
COAL,GERMANY,21,1,5.574209048161606e-10
COAL,GERMANY,21,2,15.00359717537825
COAL,GERMANY,21,3,15.00359717400715
COAL,GERMANY,21,4,15.00359718621955
COAL,GERMANY,21,5,6.230475597485616e-10
COAL,GERMANY,21,6,15.00359713821509
COAL,GERMANY,21,7,15.00359718612328
COAL,GERMANY,21,8,15.00359713983005
COAL,GERMANY,21,9,15.00359718564134
COAL,GERMANY,21,10,5.78966048484319e-10
COAL,GERMANY,21,11,15.00359718601172
COAL,GERMANY,21,12,15.00359712656957
COAL,GERMANY,22,1,5.572147217695568e-10
COAL,GERMANY,22,2,15.00359717276848
COAL,GERMANY,22,3,15.00359717116098
COAL,GERMANY,22,4,15.0035971861846
